State,City,Order Date,Distributor_Name,Location,Beverage_Category,Beverage_Name,Price (INR),Rating,Rating Count
Karnataka,Bengaluru,2025-09-06 00:00:00,Delhi NCR Distribution,KENGERI SATELLITE TOWN,Juice,Tropicana Orange,110.0,5.0,5
Karnataka,Bengaluru,2025-06-04 00:00:00,Udaipur Distribution Hub,KENGERI SATELLITE TOWN,Juice,Tropicana Apple,110.0,5.0,3
Karnataka,Bengaluru,15/08/2025,Hyderabad Beverage Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,7UP,110.0,4.3,0
Karnataka,Bengaluru,2025-03-05 00:00:00,Indore Pepsi Distributor,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,90.0,4.3,0
Karnataka,Bengaluru,2025-08-02 00:00:00,Kolkata Beverage Distributor,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,75.0,4.3,0
Karnataka,Bengaluru,15/02/2025,Delhi NCR Distribution,KENGERI SATELLITE TOWN,Flavored Drink,Nimbooz Masala Soda,110.0,4.6,1
Karnataka,Bengaluru,29/01/2025,Surat Retail Distributor,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Blue Bolt,75.0,4.3,0
Karnataka,Bengaluru,2025-09-07 00:00:00,Ludhiana Pepsi Distributor,KENGERI SATELLITE TOWN,Energy Drink,Sting Energy,110.0,4.3,4
Karnataka,Bengaluru,29/08/2025,Nagpur Supply Center,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,90.0,4.5,2
Karnataka,Bengaluru,2025-09-08 00:00:00,Ghaziabad Supply Chain,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Pepsi Black,75.0,3.6,3
Karnataka,Bengaluru,22/02/2025,Ahmedabad Beverage Depot,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,90.0,3.2,3
Karnataka,Bengaluru,24/08/2025,Nagpur Supply Center,KENGERI SATELLITE TOWN,Carbonated Soft Drink,7UP,110.0,4.3,0
Karnataka,Bengaluru,2025-04-07 00:00:00,Bhopal Beverage Hub,KENGERI SATELLITE TOWN,Juice,Tropicana Orange,157.0,3.3,4
Karnataka,Bengaluru,16/01/2025,Kochi Beverage Depot,KENGERI SATELLITE TOWN,Juice,Tropicana Apple,110.0,4.6,1
Karnataka,Bengaluru,2025-03-07 00:00:00,Pune Pepsi Distributor,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Apple,110.0,4.3,0
Karnataka,Bengaluru,24/08/2025,Kochi Beverage Depot,KENGERI SATELLITE TOWN,Packaged Water,Aquafina Water,110.0,3.7,9
Karnataka,Bengaluru,27/08/2025,Bangalore Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Orange,110.0,4.6,1
Karnataka,Bengaluru,2025-01-05 00:00:00,Ludhiana Pepsi Distributor,KENGERI SATELLITE TOWN,Juice,Tropicana Mixed Fruit,110.0,4.4,2
Karnataka,Bengaluru,2025-10-01 00:00:00,Haryana Retail Distributor,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Orange,75.0,4.3,5
Karnataka,Bengaluru,2025-07-06 00:00:00,Punjab Beverage Depot,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Blue Bolt,90.0,4.8,7
Karnataka,Bengaluru,2025-02-06 00:00:00,Ranchi Supply Distributor,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Orange,90.0,4.8,2
Karnataka,Bengaluru,13/04/2025,Surat Retail Distributor,KENGERI SATELLITE TOWN,Packaged Water,Aquafina Water,110.0,4.4,4
Karnataka,Bengaluru,22/02/2025,Raipur Beverage Depot,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,75.0,4.3,0
Karnataka,Bengaluru,13/05/2025,Chandigarh Distribution Center,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Pepsi Black,90.0,4.6,1
Karnataka,Bengaluru,22/02/2025,Amritsar Beverage Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Orange,110.0,4.8,2
Karnataka,Bengaluru,2025-10-08 00:00:00,Ghaziabad Supply Chain,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,110.0,4.5,2
Karnataka,Bengaluru,26/06/2025,Ghaziabad Supply Chain,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mountain Dew,105.0,4.1,3
Karnataka,Bengaluru,2025-03-01 00:00:00,Ahmedabad Beverage Depot,KENGERI SATELLITE TOWN,Juice,Tropicana Apple,105.0,4.2,1
Karnataka,Bengaluru,22/06/2025,Ludhiana Pepsi Distributor,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,60.0,4.3,0
Karnataka,Bengaluru,22/05/2025,Raipur Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,7UP Nimbooz,170.0,4.4,2
Karnataka,Bengaluru,30/04/2025,Pune Pepsi Distributor,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,140.0,3.7,1
Karnataka,Bengaluru,2025-07-06 00:00:00,Kolkata Beverage Distributor,KENGERI SATELLITE TOWN,Juice,Tropicana Pineapple,570.0,4.5,3
Karnataka,Bengaluru,30/08/2025,Ludhiana Pepsi Distributor,KENGERI SATELLITE TOWN,Energy Drink,Sting Gold Rush,310.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Chennai Pepsi Distributor,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Orange,357.0,4.3,0
Karnataka,Bengaluru,26/05/2025,Bhopal Beverage Hub,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Lemon,415.0,4.3,0
Karnataka,Bengaluru,2025-09-07 00:00:00,Amritsar Beverage Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,7UP Nimbooz,415.0,4.3,0
Karnataka,Bengaluru,2025-06-02 00:00:00,Kochi Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Apple,415.0,4.3,0
Karnataka,Bengaluru,2025-02-06 00:00:00,Delhi NCR Distribution,KENGERI SATELLITE TOWN,Packaged Water,Aquafina Water,415.0,4.3,0
Karnataka,Bengaluru,25/06/2025,Surat Retail Distributor,KENGERI SATELLITE TOWN,Packaged Water,Aquafina Sparkling,415.0,4.3,0
Karnataka,Bengaluru,2025-12-07 00:00:00,Amritsar Beverage Hub,KENGERI SATELLITE TOWN,Juice,Tropicana Pineapple,407.0,4.6,2
Karnataka,Bengaluru,30/06/2025,Indore Pepsi Distributor,KENGERI SATELLITE TOWN,Juice,Tropicana Apple,310.0,5.0,1
Karnataka,Bengaluru,26/08/2025,Raipur Beverage Depot,KENGERI SATELLITE TOWN,Juice,Tropicana Pineapple,357.0,4.3,0
Karnataka,Bengaluru,26/07/2025,Hyderabad Beverage Hub,KENGERI SATELLITE TOWN,Juice,Tropicana Orange,357.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Jaipur Beverage Distributor,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Apple,570.0,4.3,0
Karnataka,Bengaluru,23/05/2025,Nagpur Supply Center,KENGERI SATELLITE TOWN,Juice,Tropicana Mixed Fruit,415.0,4.3,0
Karnataka,Bengaluru,18/02/2025,Amritsar Beverage Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Apple,415.0,4.7,1
Karnataka,Bengaluru,2025-01-05 00:00:00,Bhopal Beverage Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Lemon,415.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Noida Beverage Distributor,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,415.0,4.3,0
Karnataka,Bengaluru,15/07/2025,Ghaziabad Supply Chain,KENGERI SATELLITE TOWN,Packaged Water,Aquafina Sparkling,415.0,4.8,2
Karnataka,Bengaluru,20/05/2025,Chandigarh Distribution Center,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,310.0,4.3,0
Karnataka,Bengaluru,2025-06-07 00:00:00,Jabalpur Distribution Center,KENGERI SATELLITE TOWN,Juice,Tropicana Apple,357.0,3.8,1
Karnataka,Bengaluru,2025-06-02 00:00:00,Delhi NCR Distribution,KENGERI SATELLITE TOWN,Juice,Tropicana Mixed Fruit,357.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Surat Retail Distributor,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,357.0,4.3,0
Karnataka,Bengaluru,17/08/2025,Bhopal Beverage Hub,KENGERI SATELLITE TOWN,Energy Drink,Sting Energy,570.0,4.3,0
Karnataka,Bengaluru,20/06/2025,Haryana Retail Distributor,KENGERI SATELLITE TOWN,Energy Drink,Sting Gold Rush,415.0,4.3,0
Karnataka,Bengaluru,2025-04-05 00:00:00,Kochi Beverage Depot,KENGERI SATELLITE TOWN,Flavored Drink,Nimbooz Masala Soda,415.0,4.3,0
Karnataka,Bengaluru,17/07/2025,Indore Pepsi Distributor,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Lemon,415.0,4.3,0
Karnataka,Bengaluru,2025-08-02 00:00:00,Chandigarh Distribution Center,KENGERI SATELLITE TOWN,Flavored Drink,Nimbooz Masala Soda,455.0,4.3,0
Karnataka,Bengaluru,2025-03-07 00:00:00,Surat Retail Distributor,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Orange,455.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Chandigarh Distribution Center,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Blue Bolt,455.0,4.3,0
Karnataka,Bengaluru,15/02/2025,Gurgaon Beverage Depot,KENGERI SATELLITE TOWN,Juice,Tropicana Apple,455.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Raipur Beverage Depot,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Lemon,455.0,4.3,0
Karnataka,Bengaluru,2025-11-01 00:00:00,Bhubaneswar Pepsi Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Apple,529.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Nagpur Supply Center,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Lemon,75.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Ghaziabad Supply Chain,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Lemon,90.0,4.3,0
Karnataka,Bengaluru,14/08/2025,Ahmedabad Beverage Depot,KENGERI SATELLITE TOWN,Flavored Drink,Nimbooz Masala Soda,90.0,4.3,0
Karnataka,Bengaluru,2025-02-06 00:00:00,Coimbatore Distribution Center,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mountain Dew,90.0,4.3,0
Karnataka,Bengaluru,18/07/2025,Chandigarh Distribution Center,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Orange,90.0,4.3,0
Karnataka,Bengaluru,21/02/2025,Hyderabad Beverage Hub,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,90.0,4.3,0
Karnataka,Bengaluru,2025-04-01 00:00:00,Gurgaon Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mountain Dew,90.0,4.3,0
Karnataka,Bengaluru,28/02/2025,Haryana Retail Distributor,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,110.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Haryana Retail Distributor,KENGERI SATELLITE TOWN,Juice,Slice Mango,110.0,4.3,0
Karnataka,Bengaluru,28/05/2025,Ahmedabad Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Apple,110.0,4.3,0
Karnataka,Bengaluru,2025-03-04 00:00:00,Raipur Beverage Depot,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Lemon,110.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Kochi Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Apple,132.0,4.3,0
Karnataka,Bengaluru,23/02/2025,Punjab Beverage Depot,KENGERI SATELLITE TOWN,Energy Drink,Sting Energy,132.0,4.1,1
Karnataka,Bengaluru,27/04/2025,Bhubaneswar Pepsi Hub,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Blue Bolt,157.0,4.3,0
Karnataka,Bengaluru,31/08/2025,Udaipur Distribution Hub,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Orange,157.0,4.3,0
Karnataka,Bengaluru,25/08/2025,Bhubaneswar Pepsi Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Pepsi,112.0,4.3,0
Karnataka,Bengaluru,20/04/2025,Bangalore Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Pepsi,90.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Delhi NCR Distribution,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mountain Dew,90.0,4.3,0
Karnataka,Bengaluru,17/04/2025,Haryana Retail Distributor,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Lemon,110.0,4.3,0
Karnataka,Bengaluru,14/08/2025,Bhopal Beverage Hub,KENGERI SATELLITE TOWN,Juice,Tropicana Mixed Fruit,132.0,4.3,0
Karnataka,Bengaluru,26/02/2025,Ahmedabad Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Lemon,110.0,4.3,0
Karnataka,Bengaluru,2025-06-08 00:00:00,Ghaziabad Supply Chain,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,110.0,4.3,0
Karnataka,Bengaluru,18/06/2025,Hyderabad Beverage Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,7UP,132.0,4.3,0
Karnataka,Bengaluru,29/08/2025,Amritsar Beverage Hub,KENGERI SATELLITE TOWN,Energy Drink,Sting Gold Rush,110.0,4.3,0
Karnataka,Bengaluru,2025-03-01 00:00:00,Kolkata Beverage Distributor,KENGERI SATELLITE TOWN,Juice,Slice Mango,110.0,4.3,1
Karnataka,Bengaluru,30/04/2025,Ghaziabad Supply Chain,KENGERI SATELLITE TOWN,Packaged Water,Aquafina Water,110.0,4.3,0
Karnataka,Bengaluru,2025-06-01 00:00:00,Haryana Retail Distributor,KENGERI SATELLITE TOWN,Energy Drink,Sting Energy,110.0,4.3,0
Karnataka,Bengaluru,2025-05-01 00:00:00,Mumbai Beverage Hub,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Lemon,157.0,4.3,0
Karnataka,Bengaluru,2025-05-01 00:00:00,Delhi NCR Distribution,KENGERI SATELLITE TOWN,Flavored Drink,Nimbooz Lemon,110.0,4.7,1
Karnataka,Bengaluru,23/02/2025,Chennai Pepsi Distributor,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,157.0,4.3,0
Karnataka,Bengaluru,16/02/2025,Ahmedabad Beverage Depot,KENGERI SATELLITE TOWN,Packaged Water,Aquafina Sparkling,110.0,4.3,0
Karnataka,Bengaluru,2025-03-08 00:00:00,Bhubaneswar Pepsi Hub,KENGERI SATELLITE TOWN,Juice,Tropicana Orange,110.0,4.3,0
Karnataka,Bengaluru,26/06/2025,Mumbai Beverage Hub,KENGERI SATELLITE TOWN,Packaged Water,Aquafina Water,110.0,4.3,0
Karnataka,Bengaluru,2025-09-01 00:00:00,Bangalore Beverage Depot,KENGERI SATELLITE TOWN,Juice,Tropicana Guava,110.0,4.3,0
Karnataka,Bengaluru,2025-09-04 00:00:00,Pune Pepsi Distributor,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,110.0,4.3,0
Karnataka,Bengaluru,20/01/2025,Bhopal Beverage Hub,KENGERI SATELLITE TOWN,Flavored Drink,Nimbooz Masala Soda,132.0,4.3,0
Karnataka,Bengaluru,2025-02-05 00:00:00,Chennai Pepsi Distributor,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,132.0,4.3,0
Karnataka,Bengaluru,29/08/2025,Mumbai Beverage Hub,KENGERI SATELLITE TOWN,Flavored Drink,Nimbooz Masala Soda,112.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Faridabad Pepsi Hub,KENGERI SATELLITE TOWN,Iced Tea,Lipton Ice Tea Peach,112.0,4.4,1
Karnataka,Bengaluru,2025-03-05 00:00:00,Kolkata Beverage Distributor,KENGERI SATELLITE TOWN,Juice,Slice Mango,112.0,4.3,0
Karnataka,Bengaluru,22/08/2025,Nagpur Supply Center,KENGERI SATELLITE TOWN,Flavored Drink,Nimbooz Lemon,112.0,4.3,0
Karnataka,Bengaluru,2025-12-06 00:00:00,Nagpur Supply Center,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mountain Dew,75.0,4.5,1
Karnataka,Bengaluru,27/06/2025,Mumbai Beverage Hub,KENGERI SATELLITE TOWN,Carbonated Soft Drink,Mirinda Orange,75.0,4.7,1
Karnataka,Bengaluru,22/02/2025,Patna Beverage Depot,KENGERI SATELLITE TOWN,Carbonated Soft Drink,7UP Nimbooz,75.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Mumbai Beverage Hub,KENGERI SATELLITE TOWN,Energy Drink,Sting Gold Rush,75.0,4.5,1
Karnataka,Bengaluru,25/05/2025,Ghaziabad Supply Chain,KENGERI SATELLITE TOWN,Sports Drink,Gatorade Lemon,75.0,4.8,1
Karnataka,Bengaluru,2025-04-08 00:00:00,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Juice,Tropicana Pineapple,189.0,4.1,95
Karnataka,Bengaluru,2025-03-01 00:00:00,Amritsar Beverage Hub,Rajarajeshwari Nagar,Juice,Tropicana Guava,121.0,4.1,79
Karnataka,Bengaluru,2025-09-06 00:00:00,Amritsar Beverage Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,216.0,3.9,55
Karnataka,Bengaluru,15/08/2025,Patna Beverage Depot,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,229.0,3.7,22
Karnataka,Bengaluru,18/08/2025,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,310.0,3.7,25
Karnataka,Bengaluru,13/01/2025,Jaipur Beverage Distributor,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,148.0,4.6,25
Karnataka,Bengaluru,30/04/2025,Ranchi Supply Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Apple,229.0,4.3,0
Karnataka,Bengaluru,2025-05-05 00:00:00,Nagpur Supply Center,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,175.0,3.9,51
Karnataka,Bengaluru,27/08/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,243.0,4.0,10
Karnataka,Bengaluru,22/02/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Packaged Water,Aquafina Water,189.0,4.0,21
Karnataka,Bengaluru,22/02/2025,Udaipur Distribution Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Lemon,189.0,4.0,16
Karnataka,Bengaluru,22/02/2025,Noida Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,189.0,4.2,3
Karnataka,Bengaluru,22/05/2025,Coimbatore Distribution Center,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,216.0,4.2,10
Karnataka,Bengaluru,2025-11-04 00:00:00,Ahmedabad Beverage Depot,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,189.0,3.7,9
Karnataka,Bengaluru,2025-08-04 00:00:00,Noida Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi,189.0,4.8,8
Karnataka,Bengaluru,2025-11-01 00:00:00,Amritsar Beverage Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,175.0,4.3,0
Karnataka,Bengaluru,15/04/2025,Punjab Beverage Depot,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,243.0,4.4,3
Karnataka,Bengaluru,2025-03-07 00:00:00,Bhopal Beverage Hub,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,310.0,2.9,3
Karnataka,Bengaluru,22/02/2025,Noida Beverage Distributor,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,243.0,4.3,0
Karnataka,Bengaluru,2025-03-05 00:00:00,Pune Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,324.0,4.3,0
Karnataka,Bengaluru,2025-08-08 00:00:00,Kochi Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,324.0,4.3,0
Karnataka,Bengaluru,29/01/2025,Chandigarh Distribution Center,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,256.0,4.3,0
Karnataka,Bengaluru,17/05/2025,Chandigarh Distribution Center,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,310.0,4.3,44
Karnataka,Bengaluru,14/07/2025,Mumbai Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi,472.0,3.8,2
Karnataka,Bengaluru,2025-02-06 00:00:00,Kolkata Beverage Distributor,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,15.0,3.1,22
Karnataka,Bengaluru,14/08/2025,Nagpur Supply Center,Rajarajeshwari Nagar,Juice,Tropicana Guava,162.0,3.7,2
Karnataka,Bengaluru,22/02/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Juice,Tropicana Orange,54.0,4.3,5
Karnataka,Bengaluru,19/06/2025,Faridabad Pepsi Hub,Kengeri Satellite Town,Juice,Tropicana Guava,229.0,4.3,0
Karnataka,Bengaluru,2025-09-01 00:00:00,Haryana Retail Distributor,Kengeri Satellite Town,Juice,Tropicana Guava,259.0,4.8,1
Karnataka,Bengaluru,26/07/2025,Hyderabad Beverage Hub,Kengeri Satellite Town,Sports Drink,Gatorade Orange,189.0,4.3,0
Karnataka,Bengaluru,2025-09-02 00:00:00,Ahmedabad Beverage Depot,Kengeri Satellite Town,Carbonated Soft Drink,Pepsi,229.0,4.3,0
Karnataka,Bengaluru,25/01/2025,Ranchi Supply Distributor,Kengeri Satellite Town,Carbonated Soft Drink,Mountain Dew,259.0,4.5,9
Karnataka,Bengaluru,2025-05-01 00:00:00,Kochi Beverage Depot,Kengeri Satellite Town,Juice,Tropicana Guava,249.0,4.3,0
Karnataka,Bengaluru,19/05/2025,Noida Beverage Distributor,Kengeri Satellite Town,Juice,Tropicana Apple,249.0,3.8,1
Karnataka,Bengaluru,2025-06-07 00:00:00,Bhopal Beverage Hub,Kengeri Satellite Town,Carbonated Soft Drink,7UP Nimbooz,319.0,4.3,0
Karnataka,Bengaluru,14/08/2025,Mumbai Beverage Hub,Kengeri Satellite Town,Sports Drink,Gatorade Orange,339.0,4.3,0
Karnataka,Bengaluru,2025-04-08 00:00:00,Gurgaon Beverage Depot,Kengeri Satellite Town,Sports Drink,Gatorade Lemon,339.0,4.3,0
Karnataka,Bengaluru,2025-04-05 00:00:00,Chandigarh Distribution Center,Kengeri Satellite Town,Energy Drink,Sting Energy,379.0,4.3,0
Karnataka,Bengaluru,26/07/2025,Kolkata Beverage Distributor,Kengeri Satellite Town,Carbonated Soft Drink,Mirinda Orange,329.0,4.3,0
Karnataka,Bengaluru,2025-07-02 00:00:00,Amritsar Beverage Hub,Kengeri Satellite Town,Carbonated Soft Drink,Pepsi Black,299.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Ranchi Supply Distributor,Kengeri Satellite Town,Juice,Slice Mango,359.0,4.3,0
Karnataka,Bengaluru,13/05/2025,Faridabad Pepsi Hub,Kengeri Satellite Town,Iced Tea,Lipton Ice Tea Peach,309.0,3.3,1
Karnataka,Bengaluru,25/06/2025,Chandigarh Distribution Center,Kengeri Satellite Town,Juice,Tropicana Mixed Fruit,339.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Chandigarh Distribution Center,Kengeri Satellite Town,Juice,Tropicana Pineapple,289.0,3.9,2
Karnataka,Bengaluru,26/05/2025,Chennai Pepsi Distributor,Kengeri Satellite Town,Packaged Water,Aquafina Sparkling,209.0,4.6,347
Karnataka,Bengaluru,17/07/2025,Faridabad Pepsi Hub,Kengeri Satellite Town,Carbonated Soft Drink,Mirinda Apple,229.0,4.8,10
Karnataka,Bengaluru,2025-06-02 00:00:00,Jabalpur Distribution Center,Kengeri Satellite Town,Carbonated Soft Drink,Mirinda Apple,209.0,4.5,38
Karnataka,Bengaluru,22/02/2025,Ghaziabad Supply Chain,Kengeri Satellite Town,Carbonated Soft Drink,7UP,229.0,4.3,0
Karnataka,Bengaluru,25/06/2025,Hyderabad Beverage Hub,Kengeri Satellite Town,Carbonated Soft Drink,7UP,259.0,4.8,1
Karnataka,Bengaluru,24/07/2025,Surat Retail Distributor,Kengeri Satellite Town,Carbonated Soft Drink,7UP,189.0,4.3,0
Karnataka,Bengaluru,28/01/2025,Amritsar Beverage Hub,Kengeri Satellite Town,Sports Drink,Gatorade Orange,229.0,4.3,0
Karnataka,Bengaluru,16/07/2025,Faridabad Pepsi Hub,Kengeri Satellite Town,Packaged Water,Aquafina Sparkling,259.0,4.5,9
Karnataka,Bengaluru,24/07/2025,Surat Retail Distributor,Kengeri Satellite Town,Carbonated Soft Drink,Mirinda Apple,249.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Pune Pepsi Distributor,Kengeri Satellite Town,Sports Drink,Gatorade Orange,249.0,3.8,1
Karnataka,Bengaluru,24/04/2025,Punjab Beverage Depot,Kengeri Satellite Town,Juice,Slice Mango,319.0,4.3,0
Karnataka,Bengaluru,2025-09-02 00:00:00,Pune Pepsi Distributor,Kengeri Satellite Town,Carbonated Soft Drink,Pepsi Black,339.0,4.3,0
Karnataka,Bengaluru,14/02/2025,Haryana Retail Distributor,Kengeri Satellite Town,Flavored Drink,Nimbooz Masala Soda,339.0,4.3,0
Karnataka,Bengaluru,2025-12-08 00:00:00,Patna Beverage Depot,Kengeri Satellite Town,Juice,Slice Mango,379.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Surat Retail Distributor,Kengeri Satellite Town,Sports Drink,Gatorade Orange,329.0,4.3,0
Karnataka,Bengaluru,2025-03-04 00:00:00,Udaipur Distribution Hub,Kengeri Satellite Town,Flavored Drink,Nimbooz Masala Soda,299.0,4.3,0
Karnataka,Bengaluru,25/04/2025,Noida Beverage Distributor,Kengeri Satellite Town,Juice,Tropicana Guava,359.0,4.3,0
Karnataka,Bengaluru,2025-05-07 00:00:00,Bangalore Beverage Depot,Kengeri Satellite Town,Carbonated Soft Drink,Pepsi,309.0,3.3,1
Karnataka,Bengaluru,22/02/2025,Hyderabad Beverage Hub,Kengeri Satellite Town,Juice,Tropicana Apple,339.0,4.3,0
Karnataka,Bengaluru,25/02/2025,Bhopal Beverage Hub,Kengeri Satellite Town,Carbonated Soft Drink,Mirinda Orange,289.0,3.9,2
Karnataka,Bengaluru,2025-09-02 00:00:00,Surat Retail Distributor,Kengeri Satellite Town,Flavored Drink,Nimbooz Masala Soda,209.0,4.6,347
Karnataka,Bengaluru,2025-08-04 00:00:00,Surat Retail Distributor,Kengeri Satellite Town,Juice,Slice Mango,229.0,4.8,10
Karnataka,Bengaluru,2025-09-02 00:00:00,Surat Retail Distributor,Kengeri Satellite Town,Flavored Drink,Nimbooz Lemon,209.0,4.5,38
Karnataka,Bengaluru,2025-01-04 00:00:00,Coimbatore Distribution Center,Kengeri Satellite Town,Sports Drink,Gatorade Blue Bolt,299.0,4.3,2
Karnataka,Bengaluru,24/07/2025,Bhubaneswar Pepsi Hub,Kengeri Satellite Town,Juice,Tropicana Pineapple,299.0,3.9,1
Karnataka,Bengaluru,25/08/2025,Surat Retail Distributor,Kengeri Satellite Town,Carbonated Soft Drink,Pepsi,249.0,4.2,24
